femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,hash,lastRefresh,id,year
EM-3389-AL,3389,AL,EM,2017-09-11T21:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-08T13:00:00.000Z,2017-09-15T03:59:00.000Z,2018-06-12T03:59:00.000Z,1,119,99119,Sumter (County),17104,0160728d2fcf3f1d5ea1543866831334,2020-10-05T14:22:17.925Z,5f7b2c1931a8c6681cfe9138,2017
EM-3389-AL,3389,AL,EM,2017-09-11T21:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-08T13:00:00.000Z,2017-09-15T03:59:00.000Z,2018-06-12T03:59:00.000Z,1,123,99123,Tallapoosa (County),17104,e2c0982487f1b3fccab66496dbbff771,2020-10-05T14:22:17.927Z,5f7b2c1931a8c6681cfe913c,2017
EM-3389-AL,3389,AL,EM,2017-09-11T21:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-08T13:00:00.000Z,2017-09-15T03:59:00.000Z,2018-06-12T03:59:00.000Z,1,125,99125,Tuscaloosa (County),17104,b3ba3b0090b86187b32e55b648f4d1a1,2020-10-05T14:22:17.928Z,5f7b2c1931a8c6681cfe9145,2017
EM-3389-AL,3389,AL,EM,2017-09-11T21:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-08T13:00:00.000Z,2017-09-15T03:59:00.000Z,2018-06-12T03:59:00.000Z,1,121,99121,Talladega (County),17104,aec8998ddad0c36b37214414b65376e4,2020-10-05T14:22:17.926Z,5f7b2c1931a8c6681cfe914a,2017
EM-3389-AL,3389,AL,EM,2017-09-11T21:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-08T13:00:00.000Z,2017-09-15T03:59:00.000Z,2018-06-12T03:59:00.000Z,1,127,99127,Walker (County),17104,691f67b853c5433f64255fd859d5f667,2020-10-05T14:22:17.928Z,5f7b2c1931a8c6681cfe914e,2017
EM-3389-AL,3389,AL,EM,2017-09-11T21:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-08T13:00:00.000Z,2017-09-15T03:59:00.000Z,2018-06-12T03:59:00.000Z,1,131,99131,Wilcox (County),17104,4a859c35149ba5e165b0c2ba3694284c,2020-10-05T14:22:17.930Z,5f7b2c1931a8c6681cfe9154,2017
EM-3389-AL,3389,AL,EM,2017-09-11T21:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-08T13:00:00.000Z,2017-09-15T03:59:00.000Z,2018-06-12T03:59:00.000Z,1,133,99133,Winston (County),17104,d43eb9a655001a6776523b26d42a471f,2020-10-05T14:22:17.931Z,5f7b2c1931a8c6681cfe915b,2017
EM-3390-VI,3390,VI,EM,2017-09-18T16:30:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-16T21:00:00.000Z,2017-09-23T03:59:00.000Z,2018-09-08T03:59:00.000Z,78,10,99010,St. Croix (Island) (County-equivalent),17114,05672da66e4738cda736c00f643cc10c,2020-10-05T14:22:17.932Z,5f7b2c1931a8c6681cfe915e,2017
EM-3390-VI,3390,VI,EM,2017-09-18T16:30:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-16T21:00:00.000Z,2017-09-23T03:59:00.000Z,2018-09-08T03:59:00.000Z,78,20,99020,St. John (Island) (County-equivalent),17114,e955be260fca43477ca2eb33aac00b36,2020-10-05T14:22:17.932Z,5f7b2c1931a8c6681cfe9165,2017
EM-3389-AL,3389,AL,EM,2017-09-11T21:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-08T13:00:00.000Z,2017-09-15T03:59:00.000Z,2018-06-12T03:59:00.000Z,1,129,99129,Washington (County),17104,39830aa9455e68dee2e8950dcffdbb58,2020-10-05T14:22:17.929Z,5f7b2c1931a8c6681cfe916b,2017
EM-3390-VI,3390,VI,EM,2017-09-18T16:30:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-16T21:00:00.000Z,2017-09-23T03:59:00.000Z,2018-09-08T03:59:00.000Z,78,30,99030,St. Thomas (Island) (County-equivalent),17114,cf3fdbdad7ed2b5dd888d2556096255f,2020-10-05T14:22:17.934Z,5f7b2c1931a8c6681cfe9178,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,1,99001,Adjuntas (Municipio),17115,a19dcede877990a5643984ca02f83e6c,2020-10-05T14:22:17.935Z,5f7b2c1931a8c6681cfe917a,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,3,99003,Aguada (Municipio),17115,3272250e8a63d1a44143615c6a4c19e1,2020-10-05T14:22:17.935Z,5f7b2c1931a8c6681cfe917d,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,5,99005,Aguadilla (Municipio),17115,6909ea5538a44492c6484fbe8b78bd7f,2020-10-05T14:22:17.936Z,5f7b2c1931a8c6681cfe9183,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,7,99007,Aguas Buenas (Municipio),17115,1ac075cc6b31e94b2703599e1ff97b4d,2020-10-05T14:22:17.937Z,5f7b2c1931a8c6681cfe9188,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,9,99009,Aibonito (Municipio),17115,3087448d96b423aab5d064ecb552f4eb,2020-10-05T14:22:17.937Z,5f7b2c1931a8c6681cfe9189,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,11,99011,Anasco (Municipio),17115,17629ba389a53ce85dfa4fac24fe6e29,2020-10-05T14:22:17.938Z,5f7b2c1931a8c6681cfe918e,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,13,99013,Arecibo (Municipio),17115,1da04f9ae1cf8b4ea3d2db817d63f673,2020-10-05T14:22:17.938Z,5f7b2c1931a8c6681cfe9191,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,15,99015,Arroyo (Municipio),17115,daed6f513f27c714c86a74359745187d,2020-10-05T14:22:17.939Z,5f7b2c1931a8c6681cfe9197,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,17,99017,Barceloneta (Municipio),17115,83c9394fe959586c382d8e3146006dc3,2020-10-05T14:22:17.940Z,5f7b2c1931a8c6681cfe919a,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,19,99019,Barranquitas (Municipio),17115,a07eebcf0745ce87771343acddb5c0e1,2020-10-05T14:22:17.940Z,5f7b2c1931a8c6681cfe91a0,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,21,99021,Bayamon (Municipio),17115,40866aeacdc6fee2175ec573b76d118c,2020-10-05T14:22:17.942Z,5f7b2c1931a8c6681cfe91a9,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,23,99023,Cabo Rojo (Municipio),17115,3450edc3152c75ca00403897b41874ce,2020-10-05T14:22:17.942Z,5f7b2c1931a8c6681cfe91b0,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,25,99025,Caguas (Municipio),17115,70268f1665c13f26e886d65aef638c0c,2020-10-05T14:22:17.943Z,5f7b2c1931a8c6681cfe91b3,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,27,99027,Camuy (Municipio),17115,00f6af2963e4af3f858684645cc029dc,2020-10-05T14:22:17.943Z,5f7b2c1931a8c6681cfe91b6,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,29,99029,Canovanas (Municipio),17115,1413ae8c08edba83aa20e25f0f7422ba,2020-10-05T14:22:17.944Z,5f7b2c1931a8c6681cfe91b9,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,31,99031,Carolina (Municipio),17115,e7884cf35456a969d5dc7347977638e6,2020-10-05T14:22:17.945Z,5f7b2c1931a8c6681cfe91c1,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,33,99033,Catano (Municipio),17115,cb85a0e0a1c6119de04471fab6e63a6e,2020-10-05T14:22:17.946Z,5f7b2c1931a8c6681cfe91cd,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,35,99035,Cayey (Municipio),17115,17d76f030965e81f061788f1be3d5a5d,2020-10-05T14:22:17.947Z,5f7b2c1931a8c6681cfe91d2,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,37,99037,Ceiba (Municipio),17115,f51f01d909b5de4110d74163024fe3cc,2020-10-05T14:22:17.947Z,5f7b2c1931a8c6681cfe91d6,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,39,99039,Ciales (Municipio),17115,cd5355c4233f056111a45b30d55e5ffc,2020-10-05T14:22:17.948Z,5f7b2c1931a8c6681cfe91db,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,41,99041,Cidra (Municipio),17115,fbb4afd2446a8a42a6e3205a93db15cc,2020-10-05T14:22:17.949Z,5f7b2c1931a8c6681cfe91e0,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,43,99043,Coamo (Municipio),17115,e42133cc3c8b130952a2ff3266034892,2020-10-05T14:22:17.950Z,5f7b2c1931a8c6681cfe91e1,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,45,99045,Comerio (Municipio),17115,bef373f191ffe4f6938f6c7572a9ff45,2020-10-05T14:22:17.950Z,5f7b2c1931a8c6681cfe91e8,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,47,99047,Corozal (Municipio),17115,8eb202c5b8ecfe6977274909ea0110d9,2020-10-05T14:22:17.951Z,5f7b2c1931a8c6681cfe91ee,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,49,99049,Culebra (Municipio),17115,6d225927ee59b914e7463b22fa88e52c,2020-10-05T14:22:17.951Z,5f7b2c1931a8c6681cfe91f3,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,54,99054,Florida (Municipio),17115,fab77a0c8d48367658a46e67436f035d,2020-10-05T14:22:17.953Z,5f7b2c1931a8c6681cfe91f7,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,55,99055,Guanica (Municipio),17115,ed3f7864ba21f75680cd08fdd5c71091,2020-10-05T14:22:17.954Z,5f7b2c1931a8c6681cfe9200,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,57,99057,Guayama (Municipio),17115,d235d4ccbff854afdf5d3c08d1cff79f,2020-10-05T14:22:17.955Z,5f7b2c1931a8c6681cfe9201,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,51,99051,Dorado (Municipio),17115,e3a0f3135e704684de6cf4be731effc8,2020-10-05T14:22:17.952Z,5f7b2c1931a8c6681cfe9208,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,53,99053,Fajardo (Municipio),17115,324fe520b8766509b3e996185ea98147,2020-10-05T14:22:17.952Z,5f7b2c1931a8c6681cfe920b,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,59,99059,Guayanilla (Municipio),17115,687062d1e63246b3ab6a8f7ff7468bab,2020-10-05T14:22:17.956Z,5f7b2c1931a8c6681cfe9211,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,61,99061,Guaynabo (Municipio),17115,a1a512b2df95f0828411b876d8e69bb4,2020-10-05T14:22:17.957Z,5f7b2c1931a8c6681cfe921c,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,65,99065,Hatillo (Municipio),17115,d72440bd45a05581ddce2fdb7b11df2e,2020-10-05T14:22:17.958Z,5f7b2c1931a8c6681cfe9222,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,69,99069,Humacao (Municipio),17115,2f3208b65b22dce519a2de3f3b2c8efa,2020-10-05T14:22:17.963Z,5f7b2c1931a8c6681cfe9226,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,67,99067,Hormigueros (Municipio),17115,338389c71788cbc685fbc9e1c4508d69,2020-10-05T14:22:17.962Z,5f7b2c1931a8c6681cfe9228,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,71,99071,Isabela (Municipio),17115,be4bd2ddc44edeac304fd40421b46b3c,2020-10-05T14:22:17.965Z,5f7b2c1931a8c6681cfe922c,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,63,99063,Gurabo (Municipio),17115,f51ad1c2e28a5c7fa92a3e26a667c4c6,2020-10-05T14:22:17.958Z,5f7b2c1931a8c6681cfe9233,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,73,99073,Jayuya (Municipio),17115,f5cf7ba6ffa314168f37120acc522f72,2020-10-05T14:22:17.966Z,5f7b2c1931a8c6681cfe923b,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,75,99075,Juana Diaz (Municipio),17115,a8ea15a0d88408b6636f1879390b9338,2020-10-05T14:22:17.967Z,5f7b2c1931a8c6681cfe923e,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,77,99077,Juncos (Municipio),17115,262e5d79e186d20abf21c2dfa9c4fece,2020-10-05T14:22:17.967Z,5f7b2c1931a8c6681cfe9240,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,81,99081,Lares (Municipio),17115,1474d543f9c68b6c0aa0c72c2ccaf2b8,2020-10-05T14:22:17.969Z,5f7b2c1a31a8c6681cfe9246,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,89,99089,Luquillo (Municipio),17115,59c47ca22322187726f515c1f8b20469,2020-10-05T14:22:17.971Z,5f7b2c1a31a8c6681cfe9258,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,83,99083,Las Marias (Municipio),17115,99ae9436b5d21d42ee712812b7e56dde,2020-10-05T14:22:17.969Z,5f7b2c1a31a8c6681cfe925a,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,93,99093,Maricao (Municipio),17115,3d3b569941d562cba49397f8693611fb,2020-10-05T14:22:17.973Z,5f7b2c1a31a8c6681cfe925e,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,95,99095,Maunabo (Municipio),17115,ce527994b774172707ea8e10f75ed6fa,2020-10-05T14:22:17.974Z,5f7b2c1a31a8c6681cfe9264,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,79,99079,Lajas (Municipio),17115,98f20ce6776a7b6b80d885d251b9ef0d,2020-10-05T14:22:17.968Z,5f7b2c1a31a8c6681cfe9269,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,97,99097,Mayaguez (Municipio),17115,ba148d9c41b6ef5575bca1488dde4070,2020-10-05T14:22:17.975Z,5f7b2c1a31a8c6681cfe9271,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,91,99091,Manati (Municipio),17115,0de9d5b7fcba051cae8e03fc04e04efd,2020-10-05T14:22:17.972Z,5f7b2c1a31a8c6681cfe9276,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,101,99101,Morovis (Municipio),17115,27c855613542045232e4f154c560d7b7,2020-10-05T14:22:17.976Z,5f7b2c1a31a8c6681cfe927a,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,103,99103,Naguabo (Municipio),17115,905fcce3ad15ba4288863840eb7cca85,2020-10-05T14:22:17.976Z,5f7b2c1a31a8c6681cfe9280,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,85,99085,Las Piedras (Municipio),17115,1ad9876dede2837fbf3d2266c890e40a,2020-10-05T14:22:17.970Z,5f7b2c1a31a8c6681cfe9285,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,105,99105,Naranjito (Municipio),17115,01d6b96f56e17f891139ac0757ea4982,2020-10-05T14:22:17.977Z,5f7b2c1a31a8c6681cfe9289,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,99,99099,Moca (Municipio),17115,d6e3d0e1c7ed96a47ed8863065f58e29,2020-10-05T14:22:17.976Z,5f7b2c1a31a8c6681cfe9290,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,109,99109,Patillas (Municipio),17115,4355664930e2159d655ecb51c4273aa5,2020-10-05T14:22:17.979Z,5f7b2c1a31a8c6681cfe9297,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,87,99087,Loiza (Municipio),17115,d72671d5d7a453146b2b1b616dfb7107,2020-10-05T14:22:17.970Z,5f7b2c1a31a8c6681cfe9298,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,111,99111,Penuelas (Municipio),17115,2596294139838827f07c8db539a6312a,2020-10-05T14:22:17.980Z,5f7b2c1a31a8c6681cfe929a,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,115,99115,Quebradillas (Municipio),17115,8f838f22f13ecdfaf4789d5649685ca9,2020-10-05T14:22:17.981Z,5f7b2c1a31a8c6681cfe92a2,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,113,99113,Ponce (Municipio),17115,19b62ad4d8a1c80a42027b24b84c3d04,2020-10-05T14:22:17.980Z,5f7b2c1a31a8c6681cfe92a4,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,117,99117,Rincon (Municipio),17115,ae33577e96ff282434dc3f97254e4369,2020-10-05T14:22:17.981Z,5f7b2c1a31a8c6681cfe92a6,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,107,99107,Orocovis (Municipio),17115,0c010cf8ba25046386144d05b93e96ce,2020-10-05T14:22:17.978Z,5f7b2c1a31a8c6681cfe92aa,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,121,99121,Sabana Grande (Municipio),17115,65e81fae0d79ac13a6dee044a4c185a1,2020-10-05T14:22:17.983Z,5f7b2c1a31a8c6681cfe92cc,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,131,99131,San Sebastian (Municipio),17115,bd210d63b2781d499ed9a0470587e03c,2020-10-05T14:22:17.987Z,5f7b2c1a31a8c6681cfe92f3,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,119,99119,Rio Grande (Municipio),17115,1a2107f7a41ea92827c374514880312b,2020-10-05T14:22:17.983Z,5f7b2c1a31a8c6681cfe92f7,2017
EM-3391-PR,3391,PR,EM,2017-09-18T22:50:00.000Z,2017,Hurricane,HURRICANE MARIA,0,0,1,0,2017-09-17T21:00:00.000Z,2017-11-16T04:59:00.000Z,,72,137,99137,Toa Baja (Municipio),17115,d8e4153bb8853d44f4158a55dc4bd0e4,2020-10-05T14:22:17.989Z,5f7b2c1a31a8c6681cfe92fd,2017
